class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_label,instrumentation_value,based_on_value,based_on_label,derivative_work_value,text_value
MusicComposition,"Care gioie, che le noie (Rubini)",,,"Care gioie, che le noie (Rubini)","Care gioie, che le noie (Rubini).md",RY7s6zQAYz4p,485523924575685003115,identifier,https://repim.itatti.harvard.edu/resource/?uri=http://repim.unibo.it/resource/WORK/038980000010101_000000214500C,,,,,,,,,,,,,,
MusicComposition,"Care gioie, che le noie (Rubini)",,,"Care gioie, che le noie (Rubini)","Care gioie, che le noie (Rubini).md",RY7s6zQAYz4p,485523924575685003115,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/dM6ceQfzK2pQ,RePIM,,,,,,,,,,,,
MusicComposition,"Care gioie, che le noie (Rubini)",,,"Care gioie, che le noie (Rubini)","Care gioie, che le noie (Rubini).md",RY7s6zQAYz4p,485523924575685003115,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/N3wwHPgkup37,aria,,,,,,,,,,
MusicComposition,"Care gioie, che le noie (Rubini)",,,"Care gioie, che le noie (Rubini)","Care gioie, che le noie (Rubini).md",RY7s6zQAYz4p,485523924575685003115,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/4AB2zhiGQJga', 'label': 'poet'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/ke7Y8iiuR8Rg,Isabella Andreini,,,,,,,
MusicComposition,"Care gioie, che le noie (Rubini)",,,"Care gioie, che le noie (Rubini)","Care gioie, che le noie (Rubini).md",RY7s6zQAYz4p,485523924575685003115,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LeNVLHNHKPVp', 'label': 'composer'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/KSdGVohPStJn,Nicolò Rubini,,,,,,,
MusicComposition,"Care gioie, che le noie (Rubini)",,,"Care gioie, che le noie (Rubini)","Care gioie, che le noie (Rubini).md",RY7s6zQAYz4p,485523924575685003115,part_of,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/f3PQEHDnuHSf,Madrigali e pazzarelle a due voci. Libro primo di Nicolò Rubini,,,,,
MusicComposition,"Care gioie, che le noie (Rubini)",,,"Care gioie, che le noie (Rubini)","Care gioie, che le noie (Rubini).md",RY7s6zQAYz4p,485523924575685003115,instrumentation,,,,,,,,,,,,,,,
MusicComposition,"Care gioie, che le noie (Rubini)",,,"Care gioie, che le noie (Rubini)","Care gioie, che le noie (Rubini).md",RY7s6zQAYz4p,485523924575685003115,based_on,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/RenB7cAJ6Zbv,"Care gioie, che le noie",,
MusicComposition,"Care gioie, che le noie (Rubini)",,,"Care gioie, che le noie (Rubini)","Care gioie, che le noie (Rubini).md",RY7s6zQAYz4p,485523924575685003115,derivative_work,,,,,,,,,,,,,,,
MusicComposition,"Care gioie, che le noie (Rubini)",,,"Care gioie, che le noie (Rubini)","Care gioie, che le noie (Rubini).md",RY7s6zQAYz4p,485523924575685003115,text,,,,,,,,,,,,,,,
